time,symbol,direction,conviction,ensemble_agreement,council_score,price,stop_loss,take_profit,quantity,regime,atr
2026-06-02 19:28:57,btcusdt,BUY,0.9540059667766919,0.9893,0.0,68771.8,68664.07,69041.125,0.14348280613848796,RANGING,53.865000000000045
2026-06-02 19:58:57,btcusdt,BUY,0.7667987846697222,0.9496,0.0,67941.16,67665.04857142858,68631.43857142857,0.05598248064295529,VOLATILE,138.0557142857142
2026-06-02 20:00:57,btcusdt,BUY,0.8061589561956157,0.9561,0.0,67940.66,67630.31142857144,68716.53142857141,0.04980658565350198,VOLATILE,155.17428571428485
2026-06-02 20:02:57,btcusdt,BUY,0.8081200575442223,0.9644,0.0,68066.91,67737.08571428571,68891.47071428574,0.04686556865217822,VOLATILE,164.91214285714315
2026-06-02 20:04:57,btcusdt,BUY,0.8038917889982191,0.9653,0.0,68069.72,67728.35428571429,68923.13428571427,0.04528106385154247,VOLATILE,170.682857142857
2026-06-02 20:06:57,btcusdt,BUY,0.7308868574115343,0.9439,0.0,68227.3,67863.07571428572,69137.86071428572,0.04243924227892993,VOLATILE,182.11214285714337
2026-06-02 20:08:57,btcusdt,BUY,0.7247290158312101,0.9287,0.0,68222.26,67860.4657142857,69126.74571428573,0.04272428646787807,VOLATILE,180.89714285714268
2026-06-02 20:10:57,btcusdt,BUY,0.7157415798295241,0.9627,0.0,68001.23,67616.12142857142,68964.00142857143,0.04013777893324728,VOLATILE,192.55428571428533
2026-06-02 20:12:57,btcusdt,BUY,0.8002297379653305,0.9567,0.0,67904.14,67691.67,68435.315,0.07275098934107703,VOLATILE,106.23499999999954
2026-06-02 20:15:57,btcusdt,BUY,0.687213767548641,0.9841,0.0,68141.99,67942.67714285715,68640.27214285714,0.07755346507435772,VOLATILE,99.65642857142873
2026-06-02 20:17:57,btcusdt,BUY,0.6773815105527947,0.9616,0.0,68190.01,68009.77714285714,68640.59214285712,0.0857635114392448,TRENDING,90.11642857142786
2026-06-02 20:20:57,btcusdt,BUY,0.8861505105422496,0.9612,0.0,68214.0,68046.07714285715,68633.80714285714,0.09205061757702784,RANGING,83.96142857142799
2026-06-02 20:23:57,btcusdt,BUY,0.7586969037848247,0.9498,0.0,68162.01,67999.45428571428,68568.39928571429,0.09508987594327317,RANGING,81.27785714285606
2026-06-02 20:25:57,btcusdt,BUY,0.8547394540199579,0.9625,0.0,68103.01,67946.66714285714,68493.86714285713,0.09886862110480127,RANGING,78.17142857142711
2026-06-02 20:27:57,btcusdt,BUY,0.7073843023703255,0.9626,0.0,68113.11,67967.35714285714,68477.49214285714,0.10605214201837962,TRENDING,72.87642857142782
2026-06-02 20:29:57,btcusdt,BUY,0.9535234055393881,0.9986,0.0,68019.3,67885.08,68354.85,0.11516467519966167,TRENDING,67.10999999999851
2026-06-02 20:31:57,btcusdt,BUY,0.9610968856597268,0.998,0.0,67918.39,67782.38857142857,68258.39357142858,0.11365617896565336,TRENDING,68.00071428571391
2026-06-02 20:33:57,btcusdt,BUY,0.9453352438905873,0.9959,0.0,67848.84,67713.60142857142,68186.93642857144,0.11429729360504322,TRENDING,67.6192857142856
2026-06-02 20:35:57,btcusdt,BUY,0.9700316194136533,0.9931,0.0,67973.49,67833.38,68323.76500000001,0.11032333670186752,TRENDING,70.05499999999925
2026-06-02 20:37:57,btcusdt,BUY,0.8745207893175155,0.9818,0.0,68026.23,67883.23285714285,68383.72285714286,0.1080958849698195,TRENDING,71.49857142857114
2026-06-02 20:39:57,btcusdt,BUY,0.923674832547327,0.9892,0.0,68004.01,67860.80285714284,68362.02785714288,0.10793737237476692,TRENDING,71.60357142857227
2026-06-02 20:41:57,btcusdt,BUY,0.9519748656789362,0.9973,0.0,67973.12,67810.21142857142,68380.39142857143,0.09488391291968172,TRENDING,81.4542857142868
2026-06-02 20:43:57,btcusdt,BUY,0.9245509751127285,0.9887,0.0,67838.99,67674.75857142857,68249.5685714286,0.09411963860848337,TRENDING,82.11571428571604
2026-06-02 20:45:57,btcusdt,BUY,0.9575528389623469,0.9989,0.0,67761.75,67599.48285714285,68167.41785714286,0.0952589811660554,TRENDING,81.13357142857214
2026-06-02 20:47:57,btcusdt,BUY,0.950951613951651,0.9968,0.0,67663.16,67495.40857142858,68082.53857142857,0.09214468596144937,TRENDING,83.87571428571495
2026-06-02 20:49:57,btcusdt,BUY,0.9623991715827342,0.9956,0.0,67703.23,67530.06857142856,68136.13357142857,0.08926585344566122,TRENDING,86.58071428571462
2026-06-02 20:51:57,btcusdt,BUY,0.9659004339556283,0.9968,0.0,67647.65,67442.00285714286,68161.76785714284,0.07516468495765516,TRENDING,102.82357142857238
